tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	116186913	0	live	LOC116186913		CRISPRi-validated cis-regulatory element chr7.4907		7q	7	NC_000007.14	138352492	138353455	plus	0		
9606	Homo sapiens	116186912	0	live	LOC116186912		CRISPRi-validated cis-regulatory element chr7.4787		7q	7	NC_000007.14	134639866	134640286	plus	0		
9606	Homo sapiens	116183078	0	live	LOC116183078		CRISPRi-validated cis-regulatory element chr6.5886		6q	6	NC_000006.12	166959300	166959586	plus	0		
9606	Homo sapiens	116183077	0	live	LOC116183077		CRISPRi-validated cis-regulatory element chr6.5510		6q	6	NC_000006.12	157964108	157964450	plus	0		
9606	Homo sapiens	116183076	0	live	LOC116183076		CRISPRi-validated cis-regulatory element chr6.5343		6q	6	NC_000006.12	154513944	154514184	plus	0		
9606	Homo sapiens	116183075	0	live	LOC116183075		CRISPRi-validated cis-regulatory element chr6.5240		6q	6	NC_000006.12	150271359	150272391	plus	0		
9606	Homo sapiens	116183074	0	live	LOC116183074		CRISPRi-validated cis-regulatory element chr6.4973		6q	6	NC_000006.12	139648298	139648878	plus	0		
9606	Homo sapiens	116183073	0	live	LOC116183073		CRISPRi-validated cis-regulatory element chr6.4971		6q	6	NC_000006.12	139625194	139625857	plus	0		
9606	Homo sapiens	116183072	0	live	LOC116183072		CRISPRi-validated cis-regulatory element chr6.4966		6q	6	NC_000006.12	139534088	139534926	plus	0		
9606	Homo sapiens	116183071	0	live	LOC116183071		CRISPRi-validated cis-regulatory element chr6.4965		6q	6	NC_000006.12	139518618	139519094	plus	0		
9606	Homo sapiens	116183070	0	live	LOC116183070		CRISPRi-validated cis-regulatory element chr6.4960		6q	6	NC_000006.12	139449150	139449278	plus	0		
9606	Homo sapiens	116183069	0	live	LOC116183069		CRISPRi-validated cis-regulatory element chr6.4959		6q	6	NC_000006.12	139445411	139445863	plus	0		
9606	Homo sapiens	116183067	0	live	LOC116183067		CRISPRi-validated cis-regulatory element chr6.4553		6q	6	NC_000006.12	125303490	125303670	plus	0		
9606	Homo sapiens	116183066	0	live	LOC116183066		CRISPRi-validated cis-regulatory element chr6.3824		6q	6	NC_000006.12	89035367	89036201	plus	0		
9606	Homo sapiens	116183065	0	live	LOC116183065		CRISPRi-validated cis-regulatory element chr6.3721		6q	6	NC_000006.12	83974451	83975056	plus	0		
9606	Homo sapiens	116183064	0	live	LOC116183064		CRISPRi-validated cis-regulatory element chr6.3292		6p	6	NC_000006.12	47420401	47420914	plus	0		
9606	Homo sapiens	116183063	0	live	LOC116183063		CRISPRi-validated cis-regulatory element chr6.3216		6p	6	NC_000006.12	44462361	44462728	plus	0		
9606	Homo sapiens	116183062	0	live	LOC116183062		CRISPRi-validated cis-regulatory element chr6.2920		6p	6	NC_000006.12	42199270	42199956	plus	0		
9606	Homo sapiens	116183061	0	live	LOC116183061		CRISPRi-validated cis-regulatory element chr6.2919		6p	6	NC_000006.12	42197447	42198399	plus	0		
9606	Homo sapiens	116183060	0	live	LOC116183060		CRISPRi-validated cis-regulatory element chr6.2479		6p	6	NC_000006.12	37109660	37110484	plus	0		
9606	Homo sapiens	116183059	0	live	LOC116183059		CRISPRi-validated cis-regulatory element chr6.2470		6p	6	NC_000006.12	37050015	37051033	plus	0		
9606	Homo sapiens	116183058	0	live	LOC116183058		CRISPRi-validated cis-regulatory element chr6.1802		6p	6	NC_000006.12	32131505	32131952	plus	0		
9606	Homo sapiens	116183057	0	live	LOC116183057		CRISPRi-validated cis-regulatory element chr6.1563		6p	6	NC_000006.12	30793778	30793897	plus	0		
9606	Homo sapiens	116183056	0	live	LOC116183056		CRISPRi-validated cis-regulatory element chr6.1416		6p	6	NC_000006.12	28992601	28992912	plus	0		
9606	Homo sapiens	116183055	0	live	LOC116183055		CRISPRi-validated cis-regulatory element chr6.1412		6p	6	NC_000006.12	28980631	28981453	plus	0		
9606	Homo sapiens	116183054	0	live	LOC116183054		CRISPRi-validated cis-regulatory element chr6.1373		6p	6	NC_000006.12	28729184	28729506	plus	0		
9606	Homo sapiens	116183053	0	live	LOC116183053		CRISPRi-validated cis-regulatory element chr6.1371		6p	6	NC_000006.12	28719663	28719931	plus	0		
9606	Homo sapiens	116183052	0	live	LOC116183052		CRISPRi-validated cis-regulatory element chr6.1315		6p	6	NC_000006.12	27902330	27903402	plus	0		
9606	Homo sapiens	116183051	0	live	LOC116183051		CRISPRi-validated cis-regulatory element chr6.1314		6p	6	NC_000006.12	27901846	27902104	plus	0		
9606	Homo sapiens	116183050	0	live	LOC116183050		CRISPRi-validated cis-regulatory element chr6.1313		6p	6	NC_000006.12	27895524	27895808	plus	0		
9606	Homo sapiens	116183049	0	live	LOC116183049		CRISPRi-validated cis-regulatory element chr6.1284		6p	6	NC_000006.12	27687274	27688662	plus	0		
9606	Homo sapiens	116183048	0	live	LOC116183048		CRISPRi-validated cis-regulatory element chr6.1269		6p	6	NC_000006.12	27668441	27668959	plus	0		
9606	Homo sapiens	116183047	0	live	LOC116183047		CRISPRi-validated cis-regulatory element chr6.1269		6p	6	NC_000006.12	27600519	27600691	plus	0		
9606	Homo sapiens	116183046	0	live	LOC116183046		CRISPRi-validated cis-regulatory element chr6.1221		6p	6	NC_000006.12	27188342	27189228	plus	0		
9606	Homo sapiens	116183045	0	live	LOC116183045		CRISPRi-validated cis-regulatory element chr6.1219		6p	6	NC_000006.12	27177127	27178204	plus	0		
9606	Homo sapiens	116183044	0	live	LOC116183044		CRISPRi-validated cis-regulatory element chr6.1185		6p	6	NC_000006.12	26592812	26592916	plus	0		
9606	Homo sapiens	116183043	0	live	LOC116183043		CRISPRi-validated cis-regulatory element chr6.1175		6p	6	NC_000006.12	26553186	26554396	plus	0		
9606	Homo sapiens	116183042	0	live	LOC116183042		CRISPRi-validated cis-regulatory element chr6.1172		6p	6	NC_000006.12	26532704	26533457	plus	0		
9606	Homo sapiens	116183041	0	live	LOC116183041		CRISPRi-validated cis-regulatory element chr6.1165		6p	6	NC_000006.12	26478142	26478577	plus	0		
9606	Homo sapiens	116158552	0	live	LOC116158552		CRISPRi-validated cis-regulatory element chr6.1147		6p	6	NC_000006.12	26336278	26337156	plus	0		
9606	Homo sapiens	116158551	0	live	LOC116158551		CRISPRi-validated cis-regulatory element chr6.1134		6p	6	NC_000006.12	26311059	26311278	plus	0		
9606	Homo sapiens	116158550	0	live	LOC116158550		CRISPRi-validated cis-regulatory element chr6.1133		6p	6	NC_000006.12	26309856	26309970	plus	0		
9606	Homo sapiens	116158549	0	live	LOC116158549		CRISPRi-validated cis-regulatory element chr6.1130		6p	6	NC_000006.12	26296920	26297447	plus	0		
9606	Homo sapiens	116158547	0	live	LOC116158547		CRISPRi-validated cis-regulatory element chr6.848		6p	6	NC_000006.12	16224437	16224805	plus	0		
9606	Homo sapiens	116158546	0	live	LOC116158546		CRISPRi-validated cis-regulatory element chr6.847		6p	6	NC_000006.12	16215257	16215943	plus	0		
9606	Homo sapiens	116158545	0	live	LOC116158545		CRISPRi-validated cis-regulatory element chr6.836		6p	6	NC_000006.12	16047546	16047736	plus	0		
9606	Homo sapiens	116158544	0	live	LOC116158544		CRISPRi-validated cis-regulatory element chr6.709		6p	6	NC_000006.12	14108628	14109415	plus	0		
9606	Homo sapiens	116158543	0	live	LOC116158543		CRISPRi-validated cis-regulatory element chr6.704		6p	6	NC_000006.12	13992618	13993055	plus	0		
9606	Homo sapiens	116158542	0	live	LOC116158542		CRISPRi-validated cis-regulatory element chr6.703		6p	6	NC_000006.12	13989666	13989766	plus	0		
9606	Homo sapiens	116158541	0	live	LOC116158541		CRISPRi-validated cis-regulatory element chr6.702		6p	6	NC_000006.12	13987283	13987905	plus	0		
9606	Homo sapiens	116158540	0	live	LOC116158540		CRISPRi-validated cis-regulatory element chr6.697		6p	6	NC_000006.12	13912965	13913326	plus	0		
9606	Homo sapiens	116158539	0	live	LOC116158539		CRISPRi-validated cis-regulatory element chr6.285		6p	6	NC_000006.12	4176809	4177288	plus	0		
9606	Homo sapiens	116158538	0	live	LOC116158538		CRISPRi-validated cis-regulatory element chr6.179		6p	6	NC_000006.12	3162514	3163406	plus	0		
9606	Homo sapiens	116158537	0	live	LOC116158537		CRISPRi-validated cis-regulatory element chr6.177		6p	6	NC_000006.12	3160148	3160742	plus	0		
9606	Homo sapiens	116158536	0	live	LOC116158536		CRISPRi-validated cis-regulatory element chr5.4957		5q	5	NC_000005.10	178831944	178832113	plus	0		
9606	Homo sapiens	116158535	0	live	LOC116158535		CRISPRi-validated cis-regulatory element chr5.4886		5q	5	NC_000005.10	178081677	178082349	plus	0		
9606	Homo sapiens	116158534	0	live	LOC116158534		CRISPRi-validated cis-regulatory element chr5.4837		5q	5	NC_000005.10	177561341	177561509	plus	0		
9606	Homo sapiens	116158533	0	live	LOC116158533		CRISPRi-validated cis-regulatory element chr5.4836		5q	5	NC_000005.10	177556984	177557430	plus	0		
9606	Homo sapiens	116158532	0	live	LOC116158532		CRISPRi-validated cis-regulatory element chr5.4562		5q	5	NC_000005.10	173862189	173862464	plus	0		
9606	Homo sapiens	116158531	0	live	LOC116158531		CRISPRi-validated cis-regulatory element chr5.4561		5q	5	NC_000005.10	173860532	173860999	plus	0		
9606	Homo sapiens	116158530	0	live	LOC116158530		CRISPRi-validated cis-regulatory element chr5.4558		5q	5	NC_000005.10	173853351	173853891	plus	0		
9606	Homo sapiens	116158528	0	live	LOC116158528		CRISPRi-validated cis-regulatory element chr5.4558		5q	5	NC_000005.10	173822422	173822824	plus	0		
9606	Homo sapiens	116158526	0	live	LOC116158526		CRISPRi-validated cis-regulatory element chr5.4044		5q	5	NC_000005.10	154653625	154654421	plus	0		
9606	Homo sapiens	116158525	0	live	LOC116158525		CRISPRi-validated cis-regulatory element chr5.3602		5q	5	NC_000005.10	145854558	145855157	plus	0		
9606	Homo sapiens	116158524	0	live	LOC116158524		CRISPRi-validated cis-regulatory element chr5.3497		5q	5	NC_000005.10	142014294	142014566	plus	0		
9606	Homo sapiens	116158523	0	live	LOC116158523		CRISPRi-validated cis-regulatory element chr5.3240		5q	5	NC_000005.10	139635653	139636488	plus	0		
9606	Homo sapiens	116158522	0	live	LOC116158522		CRISPRi-validated cis-regulatory element chr5.3152		5q	5	NC_000005.10	138458362	138458528	plus	0		
9606	Homo sapiens	116158521	0	live	LOC116158521		CRISPRi-validated cis-regulatory element chr5.2010		5q	5	NC_000005.10	81758825	81759130	plus	0		
9606	Homo sapiens	116158520	0	live	LOC116158520		CRISPRi-validated cis-regulatory element chr5.2009		5q	5	NC_000005.10	81754806	81754891	plus	0		
9606	Homo sapiens	116158519	0	live	LOC116158519		CRISPRi-validated cis-regulatory element chr5.1766		5q	5	NC_000005.10	74592025	74592385	plus	0		
9606	Homo sapiens	116158518	0	live	LOC116158518		CRISPRi-validated cis-regulatory element chr5.1488		5q	5	NC_000005.10	62261579	62262036	plus	0		
9606	Homo sapiens	116158517	0	live	LOC116158517		CRISPRi-validated cis-regulatory element chr5.1314		5q	5	NC_000005.10	54313334	54313681	plus	0		
9606	Homo sapiens	116158516	0	live	LOC116158516		CRISPRi-validated cis-regulatory element chr5.1276		5q	5	NC_000005.10	53120265	53120437	plus	0		
9606	Homo sapiens	116158515	0	live	LOC116158515		CRISPRi-validated cis-regulatory element chr5.1275		5q	5	NC_000005.10	53118852	53119310	plus	0		
9606	Homo sapiens	116158514	0	live	LOC116158514		CRISPRi-validated cis-regulatory element chr5.1234		5p	5	NC_000005.10	43320854	43321182	plus	0		
9606	Homo sapiens	116158513	0	live	LOC116158513		CRISPRi-validated cis-regulatory element chr5.1161		5p	5	NC_000005.10	40801908	40802400	plus	0		
9606	Homo sapiens	116158512	0	live	LOC116158512		CRISPRi-validated cis-regulatory element chr5.702		5p	5	NC_000005.10	10310505	10310737	plus	0		
9606	Homo sapiens	116158511	0	live	LOC116158511		CRISPRi-validated cis-regulatory element chr5.422		5p	5	NC_000005.10	1525117	1525352	plus	0		
9606	Homo sapiens	116158506	0	live	LOC116158506		CRISPRi-validated cis-regulatory element chr4.2510		4q	4	NC_000004.12	110248767	110249181	plus	0		
9606	Homo sapiens	116158502	0	live	LOC116158502		CRISPRi-validated cis-regulatory element chr4.2004		4q	4	NC_000004.12	80143299	80143719	plus	0		
9606	Homo sapiens	116158501	0	live	LOC116158501		CRISPRi-validated cis-regulatory element chr4.2002		4q	4	NC_000004.12	80127465	80127602	plus	0		
9606	Homo sapiens	116158495	0	live	LOC116158495		CRISPRi-validated cis-regulatory element chr4.1814		4q	4	NC_000004.12	74057709	74057893	plus	0		
9606	Homo sapiens	116158494	0	live	LOC116158494		CRISPRi-validated cis-regulatory element chr4.1813		4q	4	NC_000004.12	74056553	74057496	plus	0		
9606	Homo sapiens	116158488	0	live	LOC116158488		CRISPRi-validated cis-regulatory element chr4.1581		4q	4	NC_000004.12	54571162	54571986	plus	0		
9606	Homo sapiens	116158487	0	live	LOC116158487		CRISPRi-validated cis-regulatory element chr4.1578		4q	4	NC_000004.12	54542487	54543098	plus	0		
9606	Homo sapiens	116158485	0	live	LOC116158485		CRISPRi-validated cis-regulatory element chr4.979		4p	4	NC_000004.12	10239962	10240811	plus	0		
9606	Homo sapiens	116158484	0	live	LOC116158484		CRISPRi-validated cis-regulatory element chr4.319		4p	4	NC_000004.12	2266870	2267922	plus	0		
9606	Homo sapiens	115995538	0	live	LOC115995538		CRISPRi-validated cis-regulatory element chr3.5817		3q	3	NC_000003.12	196193787	196194446	plus	0		
9606	Homo sapiens	115995537	0	live	LOC115995537		CRISPRi-validated cis-regulatory element chr3.5812		3q	3	NC_000003.12	196181819	196182308	plus	0		
9606	Homo sapiens	115995536	0	live	LOC115995536		CRISPRi-validated cis-regulatory element chr3.5443		3q	3	NC_000003.12	186871297	186871900	plus	0		
9606	Homo sapiens	115995535	0	live	LOC115995535		CRISPRi-validated cis-regulatory element chr3.5108		3q	3	NC_000003.12	182715178	182715267	plus	0		
9606	Homo sapiens	115995534	0	live	LOC115995534		CRISPRi-validated cis-regulatory element chr3.5107		3q	3	NC_000003.12	182714135	182714400	plus	0		
9606	Homo sapiens	115995533	0	live	LOC115995533		CRISPRi-validated cis-regulatory element chr3.5052		3q	3	NC_000003.12	179301641	179302057	plus	0		
9606	Homo sapiens	115995532	0	live	LOC115995532		CRISPRi-validated cis-regulatory element chr3.4898		3q	3	NC_000003.12	171470685	171471177	plus	0		
9606	Homo sapiens	115995531	0	live	LOC115995531		CRISPRi-validated cis-regulatory element chr3.4789		3q	3	NC_000003.12	168116229	168116729	plus	0		
9606	Homo sapiens	115995530	0	live	LOC115995530		CRISPRi-validated cis-regulatory element chr3.4666		3q	3	NC_000003.12	157534753	157535190	plus	0		
9606	Homo sapiens	115995529	0	live	LOC115995529		CRISPRi-validated cis-regulatory element chr3.4520		3q	3	NC_000003.12	152976280	152976692	plus	0		
9606	Homo sapiens	115995528	0	live	LOC115995528		CRISPRi-validated cis-regulatory element chr3.4444		3q	3	NC_000003.12	150733306	150733997	plus	0		
9606	Homo sapiens	115995527	0	live	LOC115995527		CRISPRi-validated cis-regulatory element chr3.4443		3q	3	NC_000003.12	150729665	150730057	plus	0		
9606	Homo sapiens	115995526	0	live	LOC115995526		CRISPRi-validated cis-regulatory element chr3.4297		3q	3	NC_000003.12	143084842	143085490	plus	0		
9606	Homo sapiens	115995525	0	live	LOC115995525		CRISPRi-validated cis-regulatory element chr3.4238		3q	3	NC_000003.12	141849000	141849859	plus	0		
9606	Homo sapiens	115995524	0	live	LOC115995524		CRISPRi-validated cis-regulatory element chr3.4237		3q	3	NC_000003.12	141848708	141848852	plus	0		
9606	Homo sapiens	115995523	0	live	LOC115995523		CRISPRi-validated cis-regulatory element chr3.4087		3q	3	NC_000003.12	138875636	138876369	plus	0		
9606	Homo sapiens	115995522	0	live	LOC115995522		CRISPRi-validated cis-regulatory element chr3.4045		3q	3	NC_000003.12	137013778	137014790	plus	0		
9606	Homo sapiens	115995521	0	live	LOC115995521		CRISPRi-validated cis-regulatory element chr3.3679		3q	3	NC_000003.12	128415175	128417575	plus	0		
9606	Homo sapiens	115995520	0	live	LOC115995520		CRISPRi-validated cis-regulatory element chr3.3678		3q	3	NC_000003.12	128414282	128414349	plus	0		
9606	Homo sapiens	115995519	0	live	LOC115995519		CRISPRi-validated cis-regulatory element chr3.3677		3q	3	NC_000003.12	128412521	128413816	plus	0		
9606	Homo sapiens	115995518	0	live	LOC115995518		CRISPRi-validated cis-regulatory element chr3.3676		3q	3	NC_000003.12	128411602	128411787	plus	0		
9606	Homo sapiens	115995517	0	live	LOC115995517		CRISPRi-validated cis-regulatory element chr3.3352		3q	3	NC_000003.12	120572118	120572338	plus	0		
9606	Homo sapiens	115995516	0	live	LOC115995516		CRISPRi-validated cis-regulatory element chr3.3177		3q	3	NC_000003.12	108104250	108104804	plus	0		
9606	Homo sapiens	115995515	0	live	LOC115995515		CRISPRi-validated cis-regulatory element chr3.3097		3q	3	NC_000003.12	101530270	101530818	plus	0		
9606	Homo sapiens	115995514	0	live	LOC115995514		CRISPRi-validated cis-regulatory element chr3.2985		3p	3	NC_000003.12	87801555	87801742	plus	0		
9606	Homo sapiens	115995513	0	live	LOC115995513		CRISPRi-validated cis-regulatory element chr3.2983		3p	3	NC_000003.12	87798014	87798334	plus	0		
9606	Homo sapiens	115995512	0	live	LOC115995512		CRISPRi-validated cis-regulatory element chr3.2860		3p	3	NC_000003.12	72288827	72290063	plus	0		
9606	Homo sapiens	115995511	0	live	LOC115995511		CRISPRi-validated cis-regulatory element chr3.2458		3p	3	NC_000003.12	53269878	53270754	plus	0		
9606	Homo sapiens	115995510	0	live	LOC115995510		CRISPRi-validated cis-regulatory element chr3.2093		3p	3	NC_000003.12	49134490	49134703	plus	0		
9606	Homo sapiens	115995509	0	live	LOC115995509		CRISPRi-validated cis-regulatory element chr3.1280		3p	3	NC_000003.12	37229685	37230140	plus	0		
9606	Homo sapiens	115995508	0	live	LOC115995508		CRISPRi-validated cis-regulatory element chr3.1267		3p	3	NC_000003.12	36954887	36955096	plus	0		
9606	Homo sapiens	115995506	0	live	LOC115995506		CRISPRi-validated cis-regulatory element chr3.771		3p	3	NC_000003.12	14234498	14234613	plus	0		
9606	Homo sapiens	115995505	0	live	LOC115995505		CRISPRi-validated cis-regulatory element chr3.770		3p	3	NC_000003.12	14232347	14233211	plus	0		
9606	Homo sapiens	115995504	0	live	LOC115995504		CRISPRi-validated cis-regulatory element chr3.91		3p	3	NC_000003.12	5021829	5022027	plus	0		
9606	Homo sapiens	115947640	0	live	LOC115947640		CRISPRi-validated cis-regulatory element chr2.7266		2q	2	NC_000002.12	238422151	238422783	plus	0		
9606	Homo sapiens	115947639	0	live	LOC115947639		CRISPRi-validated cis-regulatory element chr2.7265		2q	2	NC_000002.12	238421295	238421980	plus	0		
